time,hour,distance,is_blocked,is_raining,rain_rate,snr_140ghz,rsrp_140ghz,rain_loss_140ghz,atm_loss_140ghz,fog_loss_140ghz,beam_loss_140ghz,snr_220ghz,rsrp_220ghz,rain_loss_220ghz,atm_loss_220ghz,fog_loss_220ghz,beam_loss_220ghz,snr_degradation,outage_140ghz,outage_220ghz
2026-01-12 11:30:28.299701,11,149.62,False,False,0,52.97,-19.03,0,0.03,0,0.06,45.3,-19.19,0,0.16,0,0.48,7.670000000000002,False,False
2026-01-12 11:31:28.299701,11,158.92,False,False,0,52.46,-19.54,0,0.03,0,0.17,44.78,-19.71,0,0.17,0,0.11,7.68,False,False
2026-01-12 11:32:28.299701,11,168.31,False,False,0,52.1,-19.9,0,0.03,0,0.0,44.35,-20.14,0,0.18,0,0.77,7.75,False,False
2026-01-12 11:33:28.299701,11,177.77,False,False,0,50.9,-21.1,0,0.04,0,0.05,44.01,-20.48,0,0.19,0,0.17,6.890000000000001,False,False
2026-01-12 11:34:28.299701,11,187.31,False,False,0,50.74,-21.26,0,0.04,0,0.16,43.33,-21.16,0,0.2,0,0.17,7.410000000000004,False,False
2026-01-12 11:35:28.299701,11,196.9,False,False,0,43.45,-28.55,0,0.04,0,0.0,44.46,-20.03,0,0.2,0,0.0,-1.009999999999998,False,False
2026-01-12 11:36:28.299701,11,200.0,False,False,0,50.42,-21.58,0,0.04,0,0.11,43.39,-21.1,0,0.2,0,0.17,7.030000000000001,False,False
2026-01-12 11:37:28.299701,11,200.0,False,False,0,50.27,-21.73,0,0.04,0,0.31,43.79,-20.7,0,0.2,0,0.15,6.480000000000004,False,False
2026-01-12 11:38:28.299701,11,200.0,False,False,0,50.14,-21.86,0,0.04,0,0.21,43.77,-20.72,0,0.2,0,0.0,6.369999999999997,False,False
2026-01-12 11:39:28.299701,11,200.0,False,False,0,50.42,-21.58,0,0.04,0,0.0,43.02,-21.47,0,0.2,0,0.89,7.399999999999999,False,False
2026-01-12 11:40:28.299701,11,200.0,False,False,0,50.63,-21.37,0,0.04,0,0.01,43.69,-20.8,0,0.2,0,0.05,6.940000000000005,False,False
2026-01-12 11:41:28.299701,11,200.0,False,False,0,50.48,-21.52,0,0.04,0,0.05,36.25,-28.24,0,0.2,0,0.0,14.229999999999997,False,False
2026-01-12 11:42:28.299701,11,200.0,False,False,0,50.33,-21.67,0,0.04,0,0.0,42.9,-21.59,0,0.2,0,0.33,7.43,False,False
2026-01-12 11:43:28.299701,11,200.0,False,False,0,50.6,-21.4,0,0.04,0,0.01,42.1,-22.39,0,0.2,0,1.04,8.5,False,False
2026-01-12 11:44:28.299701,11,200.0,False,False,0,50.14,-21.86,0,0.04,0,0.1,43.82,-20.67,0,0.2,0,0.25,6.32,False,False
2026-01-12 11:45:28.299701,11,200.0,False,False,0,50.29,-21.71,0,0.04,0,0.14,44.09,-20.4,0,0.2,0,0.19,6.199999999999996,False,False
2026-01-12 11:46:28.299701,11,200.0,False,False,0,50.19,-21.81,0,0.04,0,0.01,43.78,-20.71,0,0.2,0,0.02,6.409999999999997,False,False
2026-01-12 11:47:28.299701,11,200.0,False,False,0,50.47,-21.53,0,0.04,0,0.03,43.07,-21.42,0,0.2,0,0.72,7.399999999999999,False,False
2026-01-12 11:48:28.299701,11,200.0,False,False,0,50.41,-21.59,0,0.04,0,0.02,43.55,-20.94,0,0.2,0,0.02,6.859999999999999,False,False
2026-01-12 11:49:28.299701,11,200.0,False,False,0,50.65,-21.35,0,0.04,0,0.13,43.63,-20.86,0,0.2,0,0.16,7.019999999999996,False,False
2026-01-12 11:50:28.299701,11,200.0,False,False,0,39.78,-32.22,0,0.04,0,0.0,44.27,-20.22,0,0.2,0,0.0,-4.490000000000002,False,False
2026-01-12 11:51:28.299701,11,200.0,False,False,0,50.9,-21.1,0,0.04,0,0.05,43.55,-20.94,0,0.2,0,0.08,7.350000000000001,False,False
2026-01-12 11:52:28.299701,11,200.0,False,False,0,50.41,-21.59,0,0.04,0,0.03,43.81,-20.68,0,0.2,0,0.07,6.599999999999994,False,False
2026-01-12 11:53:28.299701,11,200.0,False,False,0,50.4,-21.6,0,0.04,0,0.02,43.8,-20.69,0,0.2,0,0.0,6.600000000000001,False,False
2026-01-12 11:54:28.299701,11,200.0,False,False,0,50.27,-21.73,0,0.04,0,0.0,43.53,-20.96,0,0.2,0,0.03,6.740000000000002,False,False
2026-01-12 11:55:28.299701,11,200.0,False,False,0,50.17,-21.83,0,0.04,0,0.03,43.58,-20.91,0,0.2,0,0.29,6.590000000000003,False,False
2026-01-12 11:56:28.299701,11,200.0,False,False,0,50.32,-21.68,0,0.04,0,0.16,43.12,-21.37,0,0.2,0,0.45,7.200000000000003,False,False
2026-01-12 11:57:28.299701,11,200.0,False,False,0,50.15,-21.85,0,0.04,0,0.11,43.45,-21.04,0,0.2,0,0.11,6.699999999999996,False,False
2026-01-12 11:58:28.299701,11,200.0,False,False,0,50.61,-21.39,0,0.04,0,0.12,41.56,-22.93,0,0.2,0,2.61,9.049999999999997,False,False
2026-01-12 11:59:28.299701,11,200.0,False,False,0,50.69,-21.31,0,0.04,0,0.0,43.73,-20.76,0,0.2,0,0.0,6.960000000000001,False,False
2026-01-12 12:00:28.299701,12,200.0,False,False,0,50.55,-21.45,0,0.04,0,0.12,43.92,-20.57,0,0.2,0,0.14,6.6299999999999955,False,False
2026-01-12 12:01:28.299701,12,200.0,False,False,0,50.71,-21.29,0,0.04,0,0.07,43.5,-20.99,0,0.2,0,0.44,7.210000000000001,False,False
2026-01-12 12:02:28.299701,12,200.0,False,False,0,50.6,-21.4,0,0.04,0,0.04,43.76,-20.73,0,0.2,0,0.01,6.840000000000003,False,False
2026-01-12 12:03:28.299701,12,200.0,False,False,0,50.41,-21.59,0,0.04,0,0.0,42.78,-21.71,0,0.2,0,1.29,7.6299999999999955,False,False
2026-01-12 12:04:28.299701,12,200.0,False,False,0,50.71,-21.29,0,0.04,0,0.01,43.48,-21.01,0,0.2,0,0.07,7.230000000000004,False,False
2026-01-12 12:05:28.299701,12,200.0,False,False,0,43.49,-28.51,0,0.04,0,0.0,44.07,-20.42,0,0.2,0,0.2,-0.5799999999999983,False,False
2026-01-12 12:06:28.299701,12,200.0,False,False,0,49.83,-22.17,0,0.04,0,0.27,43.87,-20.62,0,0.2,0,0.32,5.960000000000001,False,False
2026-01-12 12:07:28.299701,12,200.0,False,False,0,50.21,-21.79,0,0.04,0,0.27,43.24,-21.25,0,0.2,0,0.12,6.969999999999999,False,False
2026-01-12 12:08:28.299701,12,200.0,False,False,0,50.36,-21.64,0,0.04,0,0.0,42.92,-21.57,0,0.2,0,0.59,7.439999999999998,False,False
2026-01-12 12:09:28.299701,12,200.0,False,False,0,50.63,-21.37,0,0.04,0,0.01,43.89,-20.6,0,0.2,0,0.01,6.740000000000002,False,False
2026-01-12 12:10:28.299701,12,200.0,False,False,0,50.6,-21.4,0,0.04,0,0.0,43.57,-20.92,0,0.2,0,0.25,7.030000000000001,False,False
2026-01-12 12:11:28.299701,12,200.0,False,False,0,50.37,-21.63,0,0.04,0,0.02,43.48,-21.01,0,0.2,0,0.01,6.890000000000001,False,False
2026-01-12 12:12:28.299701,12,200.0,False,False,0,50.39,-21.61,0,0.04,0,0.02,43.61,-20.88,0,0.2,0,0.08,6.780000000000001,False,False
2026-01-12 12:13:28.299701,12,200.0,False,False,0,50.3,-21.7,0,0.04,0,0.27,43.37,-21.12,0,0.2,0,0.0,6.93,False,False
2026-01-12 12:14:28.299701,12,200.0,False,False,0,49.93,-22.07,0,0.04,0,0.65,43.61,-20.88,0,0.2,0,0.07,6.32,False,False
2026-01-12 12:15:28.299701,12,200.0,False,False,0,50.17,-21.83,0,0.04,0,0.1,43.33,-21.16,0,0.2,0,0.33,6.840000000000003,False,False
2026-01-12 12:16:28.299701,12,200.0,False,False,0,49.96,-22.04,0,0.04,0,0.08,43.81,-20.68,0,0.2,0,0.49,6.149999999999999,False,False
2026-01-12 12:17:28.299701,12,200.0,False,False,0,50.51,-21.49,0,0.04,0,0.02,43.88,-20.61,0,0.2,0,0.01,6.6299999999999955,False,False
2026-01-12 12:18:28.299701,12,200.0,False,False,0,50.43,-21.57,0,0.04,0,0.17,43.98,-20.51,0,0.2,0,0.16,6.450000000000003,False,False
2026-01-12 12:19:28.299701,12,200.0,False,False,0,50.62,-21.38,0,0.04,0,0.06,37.15,-27.34,0,0.2,0,0.0,13.469999999999999,False,False
2026-01-12 12:20:28.299701,12,200.0,False,False,0,50.4,-21.6,0,0.04,0,0.14,43.18,-21.31,0,0.2,0,0.6,7.219999999999999,False,False
2026-01-12 12:21:28.299701,12,200.0,False,False,0,40.27,-31.73,0,0.04,0,0.0,43.99,-20.5,0,0.2,0,0.01,-3.719999999999999,False,False
2026-01-12 12:22:28.299701,12,200.0,False,False,0,50.08,-21.92,0,0.04,0,0.05,43.74,-20.75,0,0.2,0,0.11,6.339999999999996,False,False
2026-01-12 12:23:28.299701,12,200.0,False,False,0,50.44,-21.56,0,0.04,0,0.05,44.13,-20.36,0,0.2,0,0.01,6.309999999999995,False,False
2026-01-12 12:24:28.299701,12,200.0,False,False,0,43.0,-29.0,0,0.04,0,0.0,42.5,-21.99,0,0.2,0,1.31,0.5,False,False
2026-01-12 12:25:28.299701,12,200.0,False,False,0,50.11,-21.89,0,0.04,0,0.57,43.51,-20.98,0,0.2,0,0.08,6.600000000000001,False,False
2026-01-12 12:26:28.299701,12,200.0,False,False,0,50.07,-21.93,0,0.04,0,0.09,43.73,-20.76,0,0.2,0,0.0,6.340000000000003,False,False
2026-01-12 12:27:28.299701,12,200.0,False,False,0,50.43,-21.57,0,0.04,0,0.16,43.29,-21.2,0,0.2,0,0.48,7.140000000000001,False,False
2026-01-12 12:28:28.299701,12,200.0,False,False,0,50.67,-21.33,0,0.04,0,0.03,42.34,-22.15,0,0.2,0,0.77,8.329999999999998,False,False
2026-01-12 12:29:28.299701,12,200.0,False,False,0,50.41,-21.59,0,0.04,0,0.06,44.05,-20.44,0,0.2,0,0.09,6.359999999999999,False,False
2026-01-12 12:30:28.299701,12,200.0,False,False,0,50.18,-21.82,0,0.04,0,0.08,43.82,-20.67,0,0.2,0,0.04,6.359999999999999,False,False
2026-01-12 12:31:28.299701,12,200.0,False,False,0,50.19,-21.81,0,0.04,0,0.16,43.79,-20.7,0,0.2,0,0.0,6.399999999999999,False,False
2026-01-12 12:32:28.299701,12,200.0,False,False,0,50.49,-21.51,0,0.04,0,0.37,43.81,-20.68,0,0.2,0,0.02,6.68,False,False
2026-01-12 12:33:28.299701,12,200.0,False,False,0,42.81,-29.19,0,0.04,0,0.0,43.75,-20.74,0,0.2,0,0.14,-0.9399999999999977,False,False
2026-01-12 12:34:28.299701,12,200.0,False,False,0,50.61,-21.39,0,0.04,0,0.05,44.43,-20.06,0,0.2,0,0.01,6.18,False,False
2026-01-12 12:35:28.299701,12,200.0,False,False,0,50.42,-21.58,0,0.04,0,0.07,43.87,-20.62,0,0.2,0,0.04,6.550000000000004,False,False
2026-01-12 12:36:28.299701,12,200.0,False,False,0,50.68,-21.32,0,0.04,0,0.0,43.73,-20.76,0,0.2,0,0.02,6.950000000000003,False,False
2026-01-12 12:37:28.299701,12,200.0,False,False,0,50.51,-21.49,0,0.04,0,0.08,43.62,-20.87,0,0.2,0,0.19,6.890000000000001,False,False
2026-01-12 12:38:28.299701,12,200.0,False,False,0,50.66,-21.34,0,0.04,0,0.03,42.59,-21.9,0,0.2,0,1.49,8.069999999999993,False,False
2026-01-12 12:39:28.299701,12,200.0,False,False,0,42.5,-29.5,0,0.04,0,0.0,43.92,-20.57,0,0.2,0,0.12,-1.4200000000000017,False,False
2026-01-12 12:40:28.299701,12,200.0,False,False,0,50.07,-21.93,0,0.04,0,0.49,43.48,-21.01,0,0.2,0,0.22,6.590000000000003,False,False
2026-01-12 12:41:28.299701,12,200.0,False,False,0,43.78,-28.22,0,0.04,0,0.0,43.19,-21.3,0,0.2,0,0.52,0.5900000000000034,False,False
2026-01-12 12:42:28.299701,12,200.0,False,False,0,50.62,-21.38,0,0.04,0,0.01,43.2,-21.29,0,0.2,0,0.45,7.419999999999995,False,False
2026-01-12 12:43:28.299701,12,200.0,False,False,0,43.52,-28.48,0,0.04,0,0.0,43.92,-20.57,0,0.2,0,0.1,-0.3999999999999986,False,False
2026-01-12 12:44:28.299701,12,200.0,False,False,0,50.09,-21.91,0,0.04,0,0.05,43.99,-20.5,0,0.2,0,0.01,6.100000000000001,False,False
2026-01-12 12:45:28.299701,12,200.0,False,False,0,50.31,-21.69,0,0.04,0,0.06,43.17,-21.32,0,0.2,0,0.29,7.140000000000001,False,False
2026-01-12 12:46:28.299701,12,200.0,False,False,0,50.54,-21.46,0,0.04,0,0.18,43.61,-20.88,0,0.2,0,0.28,6.93,False,False
2026-01-12 12:47:28.299701,12,200.0,False,False,0,50.41,-21.59,0,0.04,0,0.04,43.78,-20.71,0,0.2,0,0.07,6.6299999999999955,False,False
2026-01-12 12:48:28.299701,12,200.0,False,False,0,50.35,-21.65,0,0.04,0,0.1,43.96,-20.53,0,0.2,0,0.0,6.390000000000001,False,False
2026-01-12 12:49:28.299701,12,200.0,False,False,0,50.4,-21.6,0,0.04,0,0.0,43.74,-20.74,0,0.2,0,0.23,6.659999999999997,False,False
2026-01-12 12:50:28.299701,12,200.0,False,False,0,50.47,-21.53,0,0.04,0,0.13,44.09,-20.4,0,0.2,0,0.08,6.3799999999999955,False,False
2026-01-12 12:51:28.299701,12,200.0,False,False,0,50.62,-21.38,0,0.04,0,0.06,37.27,-27.22,0,0.2,0,0.0,13.349999999999994,False,False
2026-01-12 12:52:28.299701,12,200.0,False,False,0,50.15,-21.85,0,0.04,0,0.17,43.67,-20.82,0,0.2,0,0.08,6.479999999999997,False,False
2026-01-12 12:53:28.299701,12,200.0,False,False,0,34.19,-37.81,0,0.04,0,0.0,43.68,-20.81,0,0.2,0,0.26,-9.490000000000002,False,False
2026-01-12 12:54:28.299701,12,200.0,False,False,0,50.05,-21.95,0,0.04,0,0.01,43.63,-20.86,0,0.2,0,0.31,6.419999999999995,False,False
2026-01-12 12:55:28.299701,12,200.0,False,False,0,50.15,-21.85,0,0.04,0,0.02,41.94,-22.55,0,0.2,0,2.05,8.21,False,False
2026-01-12 12:56:28.299701,12,200.0,False,False,0,50.53,-21.47,0,0.04,0,0.04,43.71,-20.78,0,0.2,0,0.01,6.82,False,False
2026-01-12 12:57:28.299701,12,200.0,False,False,0,49.83,-22.17,0,0.04,0,0.02,43.45,-21.04,0,0.2,0,0.18,6.3799999999999955,False,False
2026-01-12 12:58:28.299701,12,200.0,False,False,0,50.65,-21.35,0,0.04,0,0.1,43.57,-20.92,0,0.2,0,0.1,7.079999999999998,False,False
2026-01-12 12:59:28.299701,12,200.0,False,False,0,50.86,-21.14,0,0.04,0,0.01,44.12,-20.37,0,0.2,0,0.05,6.740000000000002,False,False
2026-01-12 13:00:28.299701,13,200.0,False,False,0,50.68,-21.32,0,0.04,0,0.05,43.19,-21.3,0,0.2,0,0.68,7.490000000000002,False,False
2026-01-12 13:01:28.299701,13,200.0,False,False,0,50.25,-21.75,0,0.04,0,0.0,43.49,-21.0,0,0.2,0,0.07,6.759999999999998,False,False
2026-01-12 13:02:28.299701,13,200.0,False,False,0,50.15,-21.85,0,0.04,0,0.62,27.59,-36.9,0,0.2,0,0.0,22.56,False,False
2026-01-12 13:03:28.299701,13,200.0,False,False,0,49.93,-22.07,0,0.04,0,0.19,43.34,-21.15,0,0.2,0,0.66,6.589999999999996,False,False
2026-01-12 13:04:28.299701,13,200.0,False,False,0,50.21,-21.79,0,0.04,0,0.06,43.63,-20.86,0,0.2,0,0.4,6.579999999999998,False,False
2026-01-12 13:05:28.299701,13,200.0,False,False,0,50.02,-21.98,0,0.04,0,0.03,43.52,-20.97,0,0.2,0,0.19,6.5,False,False
2026-01-12 13:06:28.299701,13,200.0,False,False,0,50.11,-21.89,0,0.04,0,0.0,44.04,-20.45,0,0.2,0,0.01,6.07,False,False
2026-01-12 13:07:28.299701,13,200.0,False,False,0,50.26,-21.74,0,0.04,0,0.01,43.96,-20.53,0,0.2,0,0.0,6.299999999999997,False,False
2026-01-12 13:08:28.299701,13,200.0,False,False,0,50.36,-21.64,0,0.04,0,0.01,43.77,-20.72,0,0.2,0,0.02,6.589999999999996,False,False
2026-01-12 13:09:28.299701,13,200.0,False,False,0,50.34,-21.66,0,0.04,0,0.0,44.44,-20.05,0,0.2,0,0.03,5.900000000000006,False,False
2026-01-12 13:10:28.299701,13,200.0,False,False,0,50.61,-21.39,0,0.04,0,0.04,43.75,-20.74,0,0.2,0,0.0,6.859999999999999,False,False
2026-01-12 13:11:28.299701,13,200.0,False,False,0,50.42,-21.58,0,0.04,0,0.0,43.4,-21.09,0,0.2,0,0.7,7.020000000000003,False,False
2026-01-12 13:12:28.299701,13,200.0,False,False,0,49.93,-22.07,0,0.04,0,0.21,43.99,-20.5,0,0.2,0,0.07,5.939999999999998,False,False
2026-01-12 13:13:28.299701,13,200.0,False,False,0,50.57,-21.43,0,0.04,0,0.01,43.3,-21.19,0,0.2,0,0.33,7.270000000000003,False,False
2026-01-12 13:14:28.299701,13,200.0,False,False,0,50.38,-21.62,0,0.04,0,0.09,43.96,-20.53,0,0.2,0,0.15,6.420000000000002,False,False
2026-01-12 13:15:28.299701,13,200.0,False,False,0,50.48,-21.52,0,0.04,0,0.15,42.81,-21.68,0,0.2,0,1.11,7.669999999999995,False,False
2026-01-12 13:16:28.299701,13,200.0,False,False,0,50.37,-21.63,0,0.04,0,0.0,43.67,-20.82,0,0.2,0,0.31,6.699999999999996,False,False
2026-01-12 13:17:28.299701,13,200.0,False,False,0,50.26,-21.74,0,0.04,0,0.04,43.52,-20.97,0,0.2,0,0.73,6.739999999999995,False,False
2026-01-12 13:18:28.299701,13,200.0,False,False,0,50.39,-21.61,0,0.04,0,0.15,43.83,-20.66,0,0.2,0,0.03,6.560000000000002,False,False
2026-01-12 13:19:28.299701,13,200.0,False,False,0,49.84,-22.16,0,0.04,0,0.01,42.78,-21.71,0,0.2,0,1.43,7.060000000000002,False,False
2026-01-12 13:20:28.299701,13,200.0,False,False,0,50.42,-21.58,0,0.04,0,0.0,43.86,-20.63,0,0.2,0,0.01,6.560000000000002,False,False
2026-01-12 13:21:28.299701,13,200.0,False,False,0,50.35,-21.65,0,0.04,0,0.03,42.82,-21.67,0,0.2,0,0.87,7.530000000000001,False,False
2026-01-12 13:22:28.299701,13,200.0,False,False,0,50.41,-21.59,0,0.04,0,0.3,43.76,-20.73,0,0.2,0,0.51,6.649999999999999,False,False
2026-01-12 13:23:28.299701,13,200.0,False,False,0,42.97,-29.03,0,0.04,0,0.0,43.49,-21.0,0,0.2,0,0.19,-0.5200000000000031,False,False
2026-01-12 13:24:28.299701,13,200.0,False,False,0,50.56,-21.44,0,0.04,0,0.03,43.85,-20.64,0,0.2,0,0.14,6.710000000000001,False,False
2026-01-12 13:25:28.299701,13,200.0,False,False,0,39.29,-32.71,0,0.04,0,0.0,43.77,-20.72,0,0.2,0,0.51,-4.480000000000004,False,False
2026-01-12 13:26:28.299701,13,200.0,False,False,0,50.37,-21.63,0,0.04,0,0.0,44.03,-20.46,0,0.2,0,0.19,6.339999999999996,False,False
2026-01-12 13:27:28.299701,13,200.0,False,False,0,40.12,-31.88,0,0.04,0,0.0,43.54,-20.95,0,0.2,0,0.01,-3.4200000000000017,False,False
2026-01-12 13:28:28.299701,13,200.0,False,False,0,50.51,-21.49,0,0.04,0,0.01,43.06,-21.43,0,0.2,0,0.5,7.449999999999996,False,False
2026-01-12 13:29:28.299701,13,200.0,False,False,0,50.3,-21.7,0,0.04,0,0.01,43.65,-20.83,0,0.2,0,0.0,6.649999999999999,False,False
2026-01-12 13:30:28.299701,13,200.0,False,False,0,43.43,-28.57,0,0.04,0,0.0,43.47,-21.02,0,0.2,0,0.25,-0.03999999999999915,False,False
2026-01-12 13:31:28.299701,13,200.0,False,False,0,50.6,-21.4,0,0.04,0,0.23,35.49,-29.0,0,0.2,0,0.0,15.11,False,False
2026-01-12 13:32:28.299701,13,200.0,False,False,0,50.27,-21.73,0,0.04,0,0.01,43.72,-20.77,0,0.2,0,0.29,6.550000000000004,False,False
2026-01-12 13:33:28.299701,13,200.0,False,False,0,49.9,-22.1,0,0.04,0,0.02,43.41,-21.08,0,0.2,0,0.06,6.490000000000002,False,False
2026-01-12 13:34:28.299701,13,200.0,False,False,0,49.93,-22.07,0,0.04,0,0.47,43.32,-21.17,0,0.2,0,0.79,6.609999999999999,False,False
2026-01-12 13:35:28.299701,13,200.0,False,False,0,50.5,-21.5,0,0.04,0,0.03,43.78,-20.71,0,0.2,0,0.06,6.719999999999999,False,False
2026-01-12 13:36:28.299701,13,200.0,False,False,0,50.27,-21.73,0,0.04,0,0.25,43.27,-21.22,0,0.2,0,0.04,7.0,False,False
2026-01-12 13:37:28.299701,13,200.0,False,False,0,50.38,-21.62,0,0.04,0,0.02,43.74,-20.75,0,0.2,0,0.09,6.640000000000001,False,False
2026-01-12 13:38:28.299701,13,200.0,False,False,0,50.73,-21.27,0,0.04,0,0.0,43.86,-20.63,0,0.2,0,0.0,6.869999999999997,False,False
2026-01-12 13:39:28.299701,13,200.0,False,False,0,50.16,-21.84,0,0.04,0,0.14,43.1,-21.39,0,0.2,0,0.65,7.059999999999995,False,False
2026-01-12 13:40:28.299701,13,200.0,False,False,0,39.7,-32.3,0,0.04,0,0.0,43.74,-20.75,0,0.2,0,0.11,-4.039999999999999,False,False
2026-01-12 13:41:28.299701,13,200.0,False,False,0,49.42,-22.58,0,0.04,0,0.13,43.96,-20.53,0,0.2,0,0.0,5.460000000000001,False,False
2026-01-12 13:42:28.299701,13,200.0,False,False,0,50.62,-21.38,0,0.04,0,0.04,43.31,-21.18,0,0.2,0,0.46,7.309999999999995,False,False
2026-01-12 13:43:28.299701,13,200.0,False,False,0,50.16,-21.84,0,0.04,0,0.1,42.75,-21.74,0,0.2,0,1.33,7.409999999999997,False,False
2026-01-12 13:44:28.299701,13,200.0,False,False,0,50.6,-21.4,0,0.04,0,0.03,43.26,-21.23,0,0.2,0,0.4,7.340000000000003,False,False
2026-01-12 13:45:28.299701,13,200.0,False,False,0,50.34,-21.66,0,0.04,0,0.0,44.38,-20.11,0,0.2,0,0.09,5.960000000000001,False,False
2026-01-12 13:46:28.299701,13,200.0,False,False,0,50.49,-21.51,0,0.04,0,0.01,43.43,-21.06,0,0.2,0,0.25,7.060000000000002,False,False
2026-01-12 13:47:28.299701,13,200.0,False,False,0,50.47,-21.53,0,0.04,0,0.11,44.13,-20.36,0,0.2,0,0.1,6.339999999999996,False,False
2026-01-12 13:48:28.299701,13,200.0,False,False,0,50.41,-21.59,0,0.04,0,0.25,44.01,-20.48,0,0.2,0,0.01,6.399999999999999,False,False
2026-01-12 13:49:28.299701,13,200.0,False,False,0,50.47,-21.53,0,0.04,0,0.03,43.37,-21.12,0,0.2,0,0.69,7.100000000000001,False,False
2026-01-12 13:50:28.299701,13,200.0,False,False,0,50.54,-21.46,0,0.04,0,0.0,43.81,-20.68,0,0.2,0,0.01,6.729999999999997,False,False
2026-01-12 13:51:28.299701,13,200.0,False,False,0,50.51,-21.49,0,0.04,0,0.0,43.8,-20.69,0,0.2,0,0.32,6.710000000000001,False,False
2026-01-12 13:52:28.299701,13,200.0,False,False,0,50.31,-21.69,0,0.04,0,0.03,43.9,-20.59,0,0.2,0,0.03,6.410000000000004,False,False
2026-01-12 13:53:28.299701,13,200.0,False,False,0,50.3,-21.7,0,0.04,0,0.06,43.93,-20.56,0,0.2,0,0.01,6.369999999999997,False,False
2026-01-12 13:54:28.299701,13,200.0,False,False,0,50.57,-21.43,0,0.04,0,0.0,43.9,-20.59,0,0.2,0,0.18,6.670000000000002,False,False
2026-01-12 13:55:28.299701,13,200.0,False,False,0,50.99,-21.01,0,0.04,0,0.02,33.03,-31.46,0,0.2,0,0.0,17.96,False,False
2026-01-12 13:56:28.299701,13,200.0,False,False,0,50.5,-21.5,0,0.04,0,0.2,43.36,-21.13,0,0.2,0,0.46,7.140000000000001,False,False
2026-01-12 13:57:28.299701,13,200.0,False,False,0,50.42,-21.58,0,0.04,0,0.01,43.86,-20.63,0,0.2,0,0.02,6.560000000000002,False,False
2026-01-12 13:58:28.299701,13,200.0,False,False,0,50.32,-21.68,0,0.04,0,0.16,43.75,-20.74,0,0.2,0,0.0,6.57,False,False
